Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
OneTrust,https://www.crunchbase.com/organization/onetrust,"Compliance, Computer, Marketing, Privacy, Software","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2016-01-01,year,,,2019-07-11,200000000,USD,200000000,Series A,200000000,USD,200000000,Early Stage Venture,Insight Partners,1
TrustArc,https://www.crunchbase.com/organization/truste,"Compliance, Enterprise Software, Mobile, Privacy, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",1997-01-01,year,,,2019-07-10,70000000,USD,70000000,Series D,70000000,USD,70000000,Late Stage Venture,"Accel, Bregal Sagemount, DAG Ventures, Icon Ventures, Industry Ventures",6
InCountry,https://www.crunchbase.com/organization/incountry,"Compliance, Data Storage, Information Technology","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2019-01-01,year,,,2019-07-18,15000000,USD,15000000,Series A,15000000,USD,15000000,Early Stage Venture,"Arbor Ventures, CRV, Felicis Ventures, Global Founders Capital, Ridge Ventures (Formerly known as IDG Ventures USA)",12
Text IQ,https://www.crunchbase.com/organization/text-iq,"Artificial Intelligence, Compliance, Enterprise Software, Information Technology, Machine Learning","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,,,2019-06-18,12600000,USD,12600000,Series A,12600000,USD,12600000,Early Stage Venture,"Alchemist Accelerator, FirstMark, FLOODGATE, Sierra Ventures",4
Aqua Security,https://www.crunchbase.com/organization/aquasecurity,"Cloud Security, Compliance, Cyber Security, Security, Software, Virtualization","Ramat Gan, Tel Aviv, Israel",,2015-01-01,year,,,2019-04-03,62000000,USD,62000000,Series C,62000000,USD,62000000,Late Stage Venture,"Insight Partners, Lightspeed Venture Partners, M12, Shlomo Kramer, TLV Partners",5
Tenable Network Security,https://www.crunchbase.com/organization/tenable-network-security,"Compliance, Network Security, Risk Management, Security","Columbia, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2002-09-01,month,2018-07-26,day,2017-07-03,,,,Secondary Market,250000000,USD,250000000,IPO,"Accel, In-Q-Tel, Insight Partners, SharesPost Investment Management",4
DefenseStorm,https://www.crunchbase.com/organization/praesidio-inc-,"Banking, Cloud Data Services, Compliance, Cyber Security, FinTech, Information Technology","Alpharetta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2014-05-01,day,,,2019-07-15,15000000,USD,15000000,Series A,15000000,USD,15000000,Early Stage Venture,"Citizens National Bank, Georgian Partners, Harold Brewer, Live Oak Banking Company, TTV Capital",7
Trulioo,https://www.crunchbase.com/organization/trulioo,"Big Data, Compliance, Finance, Financial Services, FinTech, Identity Management, SaaS, Security","Vancouver, British Columbia, Canada",,2011-01-01,year,,,2018-07-31,10000000,CAD,7680998,Series B,10000000,CAD,7680998,Early Stage Venture,"American Express Ventures, BDC Venture Capital, Blumberg Capital, Tenfore Holdings, UST Global",6
Druva,https://www.crunchbase.com/organization/druva-software,"Cloud Data Services, Compliance, Data Storage, Enterprise Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2008-08-02,day,,,2019-06-19,130000000,USD,130000000,Series G,130000000,USD,130000000,Late Stage Venture,"Hercules Capital, Inc., Indian Angel Network, Nexus Venture Partners, Sequoia Capital India, Viking Global Investors",13
VComply,https://www.crunchbase.com/organization/vcomply,"Compliance, Information Technology, Risk Management, Software","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-11-07,day,,,2019-07-19,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,Accel,1
ClearDATA,https://www.crunchbase.com/organization/cleardata,"Cloud Data Services, Cloud Infrastructure, Compliance, Cyber Security, Information Technology, Security, Service Industry","Austin, Texas, United States",Southern US,2011-01-01,year,,,2018-11-19,26000000,USD,26000000,Series E,26000000,USD,26000000,Late Stage Venture,"Flare Capital Partners, Health Care Service Corporation, HLM Venture Partners, Humana, Norwest Venture Partners",8
Deputy,https://www.crunchbase.com/organization/deputy,"Compliance, Human Resources, Messaging, Mobile Apps, SaaS, Scheduling, Social, Task Management","Surry Hills, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2008-01-01,year,,,2018-11-28,111000000,AUD,81033254,Series B,111000000,AUD,81033254,Early Stage Venture,"Equity Venture Partners, IVP (Institutional Venture Partners), OpenView Venture Partners, Square Peg Capital",4
TraceLink,https://www.crunchbase.com/organization/tracelink,"Compliance, Life Science, Pharmaceutical, SaaS, Supply Chain Management","North Reading, Massachusetts, United States","Greater Boston Area, East Coast, New England",2009-01-01,year,,,2018-08-21,93000000,USD,93000000,Series D,93000000,USD,93000000,Late Stage Venture,"F-Prime Capital, FirstMark, Georgian Partners, Goldman Sachs, Volition Capital",7
Verodin,https://www.crunchbase.com/organization/verodin,"Cloud Security, Compliance, Cyber Security, Intrusion Detection, Network Security, Penetration Testing, Security, Software","Mclean, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2014-01-01,year,2019-05-28,day,2018-06-28,21000000,USD,21000000,Series B,21000000,USD,21000000,M&A,"Bessemer Venture Partners, Capital One Growth Ventures, Citi Ventures, Crosslink Capital, TenEleven Ventures",8
Securicy,https://www.crunchbase.com/organization/securicy,"Compliance, Cyber Security, Information Technology, Security, Software","Halifax, Nova Scotia, Canada",,2016-09-18,day,,,2019-07-09,1200000,USD,1200000,Seed,1200000,USD,1200000,Seed,"Hub Angels Investment Group, Innovacorp, Panache Ventures, Techstars, Techstars Boston Accelerator",6
Beam,https://www.crunchbase.com/organization/beamsolutions,"Compliance, Enterprise Software, SaaS","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-09-01,month,,,2019-02-28,2000000,USD,2000000,Debt Financing,5000000,USD,5000000,Early Stage Venture,"Abstract Ventures, Canaan Partners, Greycroft, Plug and Play, Silicon Valley Bank",6
IdentityMind,https://www.crunchbase.com/organization/identitymind-global,"Analytics, Artificial Intelligence, Compliance, FinTech, Fraud Detection, Identity Management, Machine Learning, Risk Management, SaaS","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2017-11-14,10000000,USD,10000000,Series C,10000000,USD,10000000,Late Stage Venture,"Benhamou Global Ventures, Fortress Investment Group, FortRoss Ventures, Medici Ventures, Overstock",16
ObserveIT,https://www.crunchbase.com/organization/observeit,"Cloud Security, Compliance, Cyber Security, Information Services, Information Technology, Software","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2006-01-01,year,,,2018-07-17,17000000,USD,17000000,Series B,17000000,USD,17000000,Early Stage Venture,"Bain Capital Ventures, MDI Ventures, NightDragon Security, Spring Lake Equity Partners",4
DivvyCloud,https://www.crunchbase.com/organization/divvycloud,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Compliance, Cyber Security, Security, Software","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2013-01-01,year,,,2019-04-26,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Acceleprise, Discovery, MissionOG, Providence Strategic Growth, RTP Ventures",10
TigerConnect,https://www.crunchbase.com/organization/tigertext,"Communications Infrastructure, Compliance, Health Care, Messaging, mHealth, Privacy, Text Analytics","Santa Monica, California, United States","Greater Los Angeles Area, West Coast, Western US",2010-02-01,day,,,2018-09-05,22500000,USD,22500000,Debt Financing,50000000,USD,50000000,Late Stage Venture,"Invus, New Science Ventures, Norwest Venture Partners, OrbiMed, Shasta Ventures",15
