Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
CrowdStrike,https://www.crunchbase.com/organization/crowdstrike,"Cyber Security, Machine Learning, Network Security, SaaS, Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2011-01-01,year,2019-06-12,day,2018-06-19,200000000,USD,200000000,Series E,200000000,USD,200000000,IPO,"Accel, General Atlantic, IVP (Institutional Venture Partners), March Capital Partners, Warburg Pincus",10
BigID,https://www.crunchbase.com/organization/bigid,"Big Data, Network Security, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-02-01,day,,,2019-07-15,50000013,USD,50000013,Series C,50000013,USD,50000013,Late Stage Venture,"Comcast Ventures, Information Venture Partners, Plug and Play, SAP.iO Fund, Scale Venture Partners",9
Cylance,https://www.crunchbase.com/organization/cylance,"Artificial Intelligence, Consulting, Cyber Security, Enterprise Software, Machine Learning, Network Security, Penetration Testing","Irvine, California, United States","Greater Los Angeles Area, West Coast, Western US",2012-07-04,day,2018-11-16,day,2018-06-20,120000000,USD,120000000,Series E,120000000,USD,120000000,M&A,"Blackstone Group, Dell Technologies Capital, Insight Partners, Khosla Ventures, Kohlberg Kravis Roberts",13
SentinelOne,https://www.crunchbase.com/organization/sentinel,"Computer, Cyber Security, Network Security, Security","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2019-06-05,120000000,USD,120000000,Series D,120000000,USD,120000000,Late Stage Venture,"Accel, Insight Partners, Redpoint, The Westly Group, Tiger Global Management",14
TrapX Security,https://www.crunchbase.com/organization/trapx-security,"Cloud Security, Computer Vision, Cyber Security, Network Security, Real Time, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2012-01-01,year,,,2019-07-01,18000000,USD,18000000,Series C,18000000,USD,18000000,Late Stage Venture,"BRM Capital, Intel Capital, Liberty Technology Venture Capital, Opus Capital, Strategic Cyber Ventures",7
Bitdefender,https://www.crunchbase.com/organization/bitdefender,"Cloud Security, Cyber Security, Network Security, Software","Bucharest, Bucuresti, Romania",European Union (EU),2001-01-01,year,,,2017-12-01,180000000,USD,180000000,Secondary Market,7000000,USD,7000000,,"Balkan Accession Fund, Romanian-American Enterprise Fund, Vitruvian Partners",3
Agari,https://www.crunchbase.com/organization/agari-data,"Cyber Security, Fraud Detection, Network Security, SaaS, Security","Foster City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2009-01-01,year,,,2018-06-21,40000000,USD,40000000,Series E,40000000,USD,40000000,Late Stage Venture,"Battery Ventures, First Round Capital, Goldman Sachs, Norwest Venture Partners, Scale Venture Partners",9
Duo Security,https://www.crunchbase.com/organization/duo-security,"Cloud Security, Cyber Security, Enterprise Software, Network Security, SaaS","Ann Arbor, Michigan, United States","Great Lakes, Midwestern US",2009-01-01,year,2018-08-02,day,2017-10-18,70000000,USD,70000000,Series D,70000000,USD,70000000,M&A,"GV, Index Ventures, Redpoint, True Ventures, Workday",12
Vectra AI,https://www.crunchbase.com/organization/vectra-networks,"Artificial Intelligence, Cyber Security, Network Security, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2010-01-01,year,,,2019-06-10,100000000,USD,100000000,Series E,100000000,USD,100000000,Late Stage Venture,"Accel, Intel Capital, Juniper Networks, Khosla Ventures, TCV",13
Cato Networks,https://www.crunchbase.com/organization/cato-networks,"Cloud Computing, Mobile, Network Security","Tel Aviv, Tel Aviv, Israel",,2015-02-01,day,,,2019-01-29,55000000,USD,55000000,Series C,55000000,USD,55000000,Late Stage Venture,"Aspect Ventures, Greylock Partners, Lightspeed Venture Partners, Singtel Innov8, U.S. Venture Partners (USVP)",7
ThetaRay,https://www.crunchbase.com/organization/thetaray,"Artificial Intelligence, Big Data, Cyber Security, FinTech, Fraud Detection, Machine Learning, Network Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-01-01,year,,,2019-06-12,,,,Corporate Round,,,,,"Bank Hapoalim, General Electric (GE), Jerusalem Venture Partners (JVP), OurCrowd, SVB Capital",8
Shape Security,https://www.crunchbase.com/organization/shape-security,"Cyber Security, Network Security, Security","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2011-01-01,year,,,2018-11-01,26000000,USD,26000000,Series E,26000000,USD,26000000,Late Stage Venture,"GV, Northern Light Venture Capital, Norwest Venture Partners, Sierra Ventures, Venrock",18
Tenable Network Security,https://www.crunchbase.com/organization/tenable-network-security,"Compliance, Network Security, Risk Management, Security","Columbia, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2002-09-01,month,2018-07-26,day,2017-07-03,,,,Secondary Market,250000000,USD,250000000,IPO,"Accel, In-Q-Tel, Insight Partners, SharesPost Investment Management",4
Expel,https://www.crunchbase.com/organization/expel,"Cloud Security, Cyber Security, Network Security","Herndon, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2016-05-05,day,,,2019-06-18,40000000,USD,40000000,Series C,40000000,USD,40000000,Late Stage Venture,"Battery Ventures, Greycroft, Index Ventures, New Enterprise Associates, Scale Venture Partners",9
Anomali,https://www.crunchbase.com/organization/threatstream,"Analytics, Cyber Security, Network Security, Open Source, Security","Redwood City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2018-01-17,40000000,USD,40000000,Series D,40000000,USD,40000000,Late Stage Venture,"Deutsche Telekom Capital Partners, General Catalyst, GV, IVP (Institutional Venture Partners), Telstra Ventures",11
eSentire,https://www.crunchbase.com/organization/esentire,"Cyber Security, Network Security, Security","Cambridge, Ontario, Canada",Great Lakes,2001-01-01,year,,,2019-03-04,47000000,USD,47000000,Private Equity,47000000,USD,47000000,Private Equity,"Edison Partners, Georgian Partners, Information Venture Partners, Northleaf Capital Partners, Warburg Pincus",8
Trusted Key,https://www.crunchbase.com/organization/trusted-key,"Computer, Network Security, Security","Pleasanton, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,2019-07-18,day,2019-04-04,,,,Angel,,,,M&A,"Founders' Co-op, Okta Ventures, Pithia",3
Dragos,https://www.crunchbase.com/organization/dragos,"Cyber Security, Industrial, Network Security, Security, Software","Hanover, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2016-05-01,month,,,2018-11-14,37000000,USD,37000000,Series B,37000000,USD,37000000,Early Stage Venture,"AllegisCyber, Canaan Partners, DataTribe, Energy Impact Partners, National Grid Partners (NGP)",7
ThreatConnect,https://www.crunchbase.com/organization/threatconnect-inc-,"Analytics, Information Technology, Network Security, Security, Software","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2011-01-01,year,,,2019-06-04,,,,Corporate Round,,,,,"Grotech Ventures, Providence Strategic Growth, SAP",3
Vulcan Cyber,https://www.crunchbase.com/organization/vulcan-cyber,"Cyber Security, Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2018-03-18,day,,,2019-06-26,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Michael Sutton, TenEleven Ventures, YL Ventures",3
Area 1 Security,https://www.crunchbase.com/organization/area-1-security,"Cyber Security, Network Security, Security","Redwood City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-11-01,month,,,2018-10-23,32000000,USD,32000000,Series C,32000000,USD,32000000,Late Stage Venture,"First Round Capital, Icon Ventures, Kleiner Perkins, RedSeal, Top Tier Capital Partners",15
Skybox Security,https://www.crunchbase.com/organization/skybox-security,"Cloud Security, Cyber Security, Enterprise Software, Network Security, Security, Software","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2002-01-01,year,,,2017-10-25,150000000,USD,150000000,Private Equity,150000000,USD,150000000,Private Equity,"CVC Capital Partners, Lightspeed Venture Partners, Providence Equity Partners, Rembrandt Venture Partners, Susquehanna Growth Equity",14
PerimeterX,https://www.crunchbase.com/organization/perimeterx-inc-,"Computer, Network Security, Security","San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-11-01,day,,,2019-02-11,43000000,USD,43000000,Series C,43000000,USD,43000000,Late Stage Venture,"Adams Street Partners, Canaan Partners, Data Collective DCVC, Scale Venture Partners, Vertex Ventures",6
Arctic Wolf Networks,https://www.crunchbase.com/organization/arctic-wolf-networks,"Big Data, Cyber Security, Network Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2012-01-01,year,,,2018-10-25,45000000,USD,45000000,Series C,45000000,USD,45000000,Late Stage Venture,"Adams Street Partners, Future Fund, Lightspeed Venture Partners, Redpoint, Sonae IM",7
Lookout,https://www.crunchbase.com/organization/lookout,"Cloud Security, Cyber Security, Enterprise Software, Mobile, Network Security, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2007-01-01,year,,,2018-01-01,,,,Secondary Market,150000000,USD,150000000,Late Stage Venture,"Andreessen Horowitz, Goldman Sachs, Khosla Ventures, Morgan Stanley, Qualcomm Ventures",21
Claroty,https://www.crunchbase.com/organization/claroty,"Cyber Security, Industrial, Network Security, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-01-01,year,,,2018-12-31,,,,Series C,,,,Late Stage Venture,"Bessemer Venture Partners, KfW, Siemens, Team8, Temasek Holdings",17
Synack,https://www.crunchbase.com/organization/synack,"Crowdsourcing, Cyber Security, Network Security, Security","Redwood City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2017-10-19,,,,Undisclosed,,,,,"GV, Hewlett Packard Enterprise, Icon Ventures, Intel Capital, Techstars",17
Siemplify,https://www.crunchbase.com/organization/siemplify,"Analytics, Cyber Security, Network Security, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-01-01,year,,,2019-05-20,30000000,USD,30000000,Series C,30000000,USD,30000000,Late Stage Venture,"83North, G20 Ventures, Georgian Partners, Greylock Partners, Jump Capital",14
Deep Instinct,https://www.crunchbase.com/organization/deep-instinct,"Artificial Intelligence, Cyber Security, Machine Learning, Network Security, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-01-01,year,,,2018-06-12,32000000,USD,32000000,Series B,32000000,USD,32000000,Early Stage Venture,"Alpha Intelligence Capital, Coatue Management, Millennium Technology Value Partners, Nvidia GPU Ventures, Samsung Ventures",5
GuardiCore,https://www.crunchbase.com/organization/guardicore,"Cloud Security, Data Center, Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2013-01-01,year,,,2019-05-20,60000000,USD,60000000,Series C,60000000,USD,60000000,Late Stage Venture,"83North, Battery Ventures, Deutsche Telekom Capital Partners, Partech, TPG Growth",11
CyberInt,https://www.crunchbase.com/organization/cyberint,"Cyber Security, Fraud Detection, Network Security, Security","Petah Tiqva, HaMerkaz, Israel",,2010-01-01,day,,,2018-05-31,18000000,USD,18000000,Series B,18000000,USD,18000000,Early Stage Venture,"Avi Naor, Dov Baharav, Mario Segal, Viola Growth, Zohar Zisapel",5
AttackIQ,https://www.crunchbase.com/organization/attackiq,"Computer, Internet, Network Security","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2013-01-01,year,,,2019-05-29,17600000,USD,17600000,Series B,17600000,USD,17600000,Early Stage Venture,"EvoNexus, Index Ventures, Khosla Ventures, Qualcomm Ventures, Salesforce Ventures",8
SafeBreach,https://www.crunchbase.com/organization/safebreach,"Cyber Security, Intrusion Detection, Network Security, Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2018-05-08,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Deutsche Telekom Capital Partners, DNX Ventures, Pathfinder, PayPal, Shlomo Kramer",8
Swimlane,https://www.crunchbase.com/organization/swimlane,"Computer, Network Security, Security","Louisville, Colorado, United States","Greater Denver Area, Western US",2014-01-01,year,,,2019-05-30,23000000,USD,23000000,Series B,23000000,USD,23000000,Early Stage Venture,"3Lines, Energy Impact Partners, Rockies Venture Club",3
